37.967369, 4.870957, 8.945292
37.967403, 24.5313, 8.943726
38.002697, 2.435946, 7.159114
38.002701, 26.964155, 7.158939
40.349419, 14.7, 12.693153
40.356564, 11.812849, 12.422382
40.356613, 17.598087, 12.420488
40.377281, 8.994134, 11.654767
40.377373, 20.415384, 11.651263
40.410591, 6.358511, 10.423945
40.410576, 23.040323, 10.4254
40.449078, 3.82043, 8.992244
40.449078, 25.5797, 8.991977
40.487343, 1.273165, 7.573852
40.487343, 28.126844, 7.573837
42.868706, 13.28461, 13.129874
42.868725, 16.120117, 13.129386
42.886272, 10.47499, 12.662122
42.886333, 18.931269, 12.660468
42.920898, 7.783407, 11.74223
42.920925, 21.618116, 11.741595
42.964939, 24.210056, 10.571259
42.964943, 5.189751, 10.571138
43.008965, 2.594809, 9.400748
43.008961, 26.80518, 9.400764
45.476925, 14.7, 13.580477
45.486851, 11.919772, 13.374858
45.486874, 17.483406, 13.374366
45.516449, 9.195585, 12.754002
45.516483, 20.206787, 12.753284
45.56073, 6.563228, 11.82362
45.560734, 22.837255, 11.823151
45.606106, 25.463274, 10.874069
45.606106, 3.936699, 10.87401
45.651535, 28.087685, 9.921282
45.651535, 1.312313, 9.921279
48.170895, 13.327279, 13.820914
48.170914, 16.076107, 13.82066
48.191555, 10.599323, 13.459838
48.191574, 18.802225, 13.459475
48.231098, 7.937602, 12.769149
48.231098, 21.462284, 12.769194
48.274258, 5.291651, 12.015408
48.274258, 24.108335, 12.015425
48.317463, 2.645857, 11.260644
48.317463, 26.754145, 11.260647
50.918568, 14.7, 14.094315
50.92836, 11.983782, 13.950116
50.928394, 17.423302, 13.949657
50.959988, 9.301804, 13.48548
50.959988, 20.098722, 13.48544
51.000275, 6.644534, 12.89397
51.000275, 22.755377, 12.894032
51.040401, 3.986877, 12.304352
51.040401, 25.413116, 12.304345
51.080524, 1.328946, 11.715116
51.080524, 28.071053, 11.715115
53.716064, 13.348583, 14.256551
53.71611, 16.060673, 14.255924
53.737034, 10.659949, 13.997161
53.73703, 18.738848, 13.99721
53.773079, 7.994294, 13.551299
